Jugador,walkingRhythm_ritmo,joggingRhythm_ritmo,lowSpeedRunningRhythm_ritmo,highSpeedRunningRhythm_ritmo,sprintRhythm_ritmo,veryHighSpeedRhythm_ritmo,acc_dist_3_4_aceleraciones,acc_dist_5_6_aceleraciones,max_acceleration_aceleraciones,num_efforts_0_1_aceleraciones,num_efforts_1_2_aceleraciones,num_efforts_2_3_aceleraciones,num_efforts_3_4_aceleraciones,num_efforts_5_6_aceleraciones,num_efforts_max_acc_aceleraciones,walkingDistance_umbral_est,joggingDistance_umbral_est,distance_above_95_percent_umbral_rel,maxSpeed_umbral_rel,esfuerzos_above_95_percent_umbral_rel
C. Mepham,40.34061128913254,46.19197144575473,11.622531844903865,3.311318222968746,0.63457602067438,0.0314415149520738,41.09692307692308,0.12,8.039230769230768,1.5384615384615383,1.1538461538461535,0.3076923076923077,2.3846153846153846,0.1538461538461538,2.0,3934.3901033255006,4498.191881232373,14.348361692415953,29.78584615384616,1.5384615384615383
D. Praet,35.800269826638186,54.68325123717494,17.442010100489618,7.671817148865075,1.8894285692403228,0.2636028350112633,67.5,0.0,7.57,2.0,1.0,0.0,4.0,0.0,2.0,2566.04400694067,3919.5131711765766,17.230398380808186,31.968000000000004,2.0
R. Lavia,38.16652119062625,49.47393843644623,13.178253234541025,3.296912994214982,0.6973941853328529,0.0761260073474127,29.7375,0.055,7.507500000000001,2.25,0.5,0.0,1.0,0.0,1.75,3716.96750123627,4814.048490407683,13.98675182816372,30.321,1.25
L. Dendoncker,33.73162565480027,48.60315869586711,20.315408549786675,7.78461912394081,2.87861229133466,0.1615843304069283,37.6075,0.4,7.3225,1.25,0.25,1.25,4.25,0.0,1.25,2891.1812673509467,4182.41010514978,35.25252681496275,30.879,3.0
L. Milivojevic,40.73896914547173,51.13702621987942,17.632741806389276,4.545440394580737,1.2466925329489915,0.0906531051597612,27.845,0.455,7.629999999999999,0.5,2.0,0.0,2.5,0.0,2.0,3345.4941912540744,4160.027330999026,12.384247134440622,30.276,1.5
W. Saliba,36.00413815899718,43.44848535796212,13.36531864830596,6.021490512778532,1.932459725288053,0.359543871904931,85.46749999999999,2.0166666666666666,8.185833333333333,1.8333333333333333,0.9166666666666666,0.3333333333333333,5.75,0.4166666666666667,2.083333333333333,3476.523898653522,4190.365336087971,21.38120692468993,32.739000000000004,2.25
S. Botman,35.12632900174002,45.94797368228389,12.558818855724471,4.359742921625844,1.2794567820340796,0.1627111294263962,52.489,0.27,7.822,1.7,0.6,0.6,2.5,0.2,2.0,3408.2666630149224,4458.42236602186,19.985442378575165,31.003200000000003,2.1
L. Ayling,41.50004885007456,40.77064890818534,16.589688119206055,8.297007620004143,1.6239728545878074,0.0865151545207949,41.66,0.0,8.18,2.0,1.0,0.0,1.0,0.0,2.0,4044.733094424433,3973.643344754771,10.057290369184097,31.068000000000005,1.0
A. Ramsdale,44.18734777419061,13.795155550673345,1.6315353312486651,0.2793073214397401,0.0368723677536575,0.0,12.263333333333334,0.0533333333333333,7.981666666666666,1.5833333333333333,0.6666666666666666,0.5833333333333334,0.8333333333333334,0.0833333333333333,2.4166666666666665,4330.522132421913,1351.1896220976148,7.373964688158118,24.975,1.4166666666666667
Richarlison,35.327402234885426,47.123972157554384,19.20920152799185,9.55915829355076,4.07845474312248,0.3950485143916205,76.745,0.0,7.805,1.5,1.0,0.5,7.5,0.0,2.5,3088.8316501846143,4115.810129982125,42.63840560300439,31.536,5.5
M. Rodak,44.50650658271631,11.996785149300296,0.6898147722211316,0.1750886292150869,0.0,0.0,9.51,0.0,7.77,1.5,0.5,1.0,0.5,0.0,2.0,4428.050298054815,1192.403357200464,5.207044304840638,24.138,1.0
S. March,39.94623507047648,41.64969225648943,14.814541506142378,6.057307142417327,1.851973127666208,0.4915751973607485,81.72083333333333,0.3933333333333333,7.729166666666665,1.4166666666666667,0.6666666666666666,0.8333333333333334,5.5,0.1666666666666666,2.0,3677.676738455896,3853.514414026925,24.552030636904632,32.81100000000001,2.333333333333333
T. Chalobah,38.60173644142808,41.909393581089006,12.030359300196084,4.378995102986584,1.308117399452426,0.1561211643722954,52.25666666666666,0.4116666666666667,7.993333333333333,1.6666666666666667,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.8333333333333333,3754.7462562797623,4077.116258642506,17.607245437446267,31.254,1.8333333333333333
Y. Wissa,40.77385972603905,42.33455981157518,15.682139670688212,6.831897157440656,1.6256664711578714,0.2014373304037185,69.746,0.4979999999999999,7.996,1.8,0.6,0.4,4.6,0.6,2.0,3199.298598816543,3316.924411613015,19.63163566885756,30.859200000000005,2.8
Joao Palhinha,38.89677975968294,47.6745905720879,19.7412803604988,6.149589584760272,1.7937675473706856,0.1010497375785118,44.28583333333333,0.4775,7.820833333333334,1.8333333333333333,0.5,0.9166666666666666,3.1666666666666665,0.25,1.9166666666666667,3735.270530794755,4573.943451544305,23.2466477335151,30.645,2.6666666666666665
W. Fofana,38.33047688919625,39.06412610497618,8.48312024953649,3.6013209384337417,1.1577439563244067,0.1235805480199502,50.11,0.0,8.0875,1.75,1.25,0.25,3.75,0.0,2.0,3792.9832265598457,3862.900127341435,17.806093938317495,31.869000000000003,1.75
S. Greenwood,34.41915517114941,51.93986735192741,26.258485038457213,6.783075827091476,1.3740221521334672,0.0,29.25,0.0,7.96,1.0,2.0,0.0,0.0,0.0,2.0,2693.8725447286274,4065.1602847441854,15.445196059342734,28.548,2.0
C. Wilson,40.1695043779025,41.38409882460925,13.550628531824689,6.4250594442236535,1.8755228849978407,0.2698536351851643,68.70444444444445,1.161111111111111,12.490000000000002,0.7777777777777778,0.6666666666666666,0.4444444444444444,3.0,0.3333333333333333,1.8888888888888888,3409.057475425756,3526.397559037185,19.73381276786802,31.804,2.2222222222222223
J. Pickford,44.05633533640029,13.130329594747993,1.4463558333518975,0.2739289573908869,0.0339946162054493,0.0,24.478333333333328,0.0,8.169166666666667,1.9166666666666667,0.6666666666666666,0.0833333333333333,0.5,0.0833333333333333,2.0,4343.190352766064,1293.184295985222,8.192169705959383,24.531,1.6666666666666667
J. Harrison,35.35339813828213,50.26623270972077,19.21556058327427,7.956188566405198,2.381468097510041,0.2557048802335681,70.92399999999999,0.348,7.669,1.0,0.7,0.5,4.3,0.4,1.8,3102.6935440039283,4370.43187226637,33.827784103491936,31.14,4.1
Diogo Jota,39.36289145679156,45.063129989142965,16.367482646599786,8.819765224584648,3.596834588515784,0.312607535140561,116.145,0.0,8.54,1.0,0.5,1.0,7.5,0.0,2.0,3663.582371732064,4200.992953819679,36.91974573206052,31.734,4.5
Y. Tielemans,34.79878130694369,57.45602987946328,19.74585887687565,6.269793159689312,1.289480663691314,0.0221149375404171,39.35833333333333,0.2341666666666666,8.1775,1.3333333333333333,1.25,0.25,1.9166666666666667,0.0833333333333333,1.9166666666666667,3028.3355010083174,5011.797519942717,26.735207224949196,29.036999999999995,3.0
B. De Cordova-Reid,37.80013573607476,46.06594970231623,18.83661076839514,7.763118658438963,2.4953524642469325,0.1971690663104144,71.60076923076923,0.2638461538461538,7.983076923076922,1.7692307692307692,0.4615384615384615,0.5384615384615384,4.538461538461538,0.2307692307692307,2.0,3492.3784534859765,4257.427616025751,31.624291597193032,31.126153846153848,3.076923076923077
Gabriel Martinelli,39.41256555204658,44.21088355010954,15.119695369577078,7.070198946679168,2.783502336990798,0.614811283239011,92.02916666666664,0.6408333333333333,7.474166666666668,1.1666666666666667,1.0,0.5833333333333334,5.5,0.5833333333333334,2.1666666666666665,3561.221612655293,3989.7654247318455,29.749768907774623,32.946,2.75
B. Davies,35.39459135287057,52.263079944203135,16.59827629957814,5.08221686559469,0.9160056022475996,0.0614168566794801,35.25888888888889,3.228888888888889,7.762222222222222,1.7777777777777777,0.7777777777777778,0.4444444444444444,2.0,0.2222222222222222,1.8888888888888888,3443.335700493516,5076.752824058052,24.532812457313568,29.324,2.7777777777777777
F. Schar,40.51456998653439,37.33810784154836,12.05959277964996,4.6465470498504855,1.1850521973714716,0.023970161408004,51.59,0.6675,8.02833333333333,1.8333333333333333,0.8333333333333334,0.5,3.0,0.3333333333333333,2.083333333333333,3928.152449221824,3621.819051048324,21.19186365960953,30.15,2.833333333333333
N. Clyne,36.45614071967195,47.2151284209751,15.588685267232757,5.63120261464457,1.99235240553246,0.3350140272225567,85.78,0.5575,8.0175,1.5,1.25,0.0,6.0,0.75,1.75,3347.557289879181,4347.529407503564,30.848971820219912,31.401,4.25
G. Xhaka,35.60929374536696,52.54971589417561,19.60672059383888,7.968111312942717,1.7331146120431422,0.0562961032339325,60.60249999999999,0.7691666666666667,7.895,1.5833333333333333,0.3333333333333333,1.0,4.583333333333333,0.4166666666666667,1.9166666666666667,3417.550415042182,5037.607798080703,25.51229963909002,29.979000000000003,2.6666666666666665
L. Digne,45.10588505605069,39.32734119874939,16.520930328038187,6.89098873152306,2.2221452424740966,0.0312892351806366,78.57285714285715,0.2671428571428572,8.221428571428572,1.7142857142857142,0.4285714285714285,0.8571428571428571,5.285714285714286,0.1428571428571428,2.142857142857143,4415.121361680636,3845.0136331865806,30.38861186491784,30.024,4.142857142857143
Hwang Hee-Chan,34.878467049225094,48.540886798608376,12.810264270858244,6.745066660198198,2.7902866157105346,0.4245981081182371,105.83,35.54,8.42,1.0,1.0,2.0,4.0,0.0,1.0,3033.612802384768,4221.924530786961,7.616874145602723,35.1,1.0
A. Begovic,40.70427970420173,6.536593324555317,0.287676622973156,0.0117262590933349,0.0,0.0,2.84,0.0,8.25,3.0,0.0,0.0,0.0,0.0,2.0,3940.852680028464,632.8511770390305,3.3294628143219103,20.88,1.0
B. Saka,39.34792204109966,42.96347436083803,17.085000080124583,7.123459425687042,2.2117693331811825,0.2419542485431229,66.64818181818183,5.164545454545454,8.89181818181818,1.2727272727272727,0.6363636363636364,0.9090909090909092,4.727272727272728,0.3636363636363636,2.090909090909091,3670.523879483214,4007.50107454818,23.24410943645129,31.689818181818183,3.272727272727273
R. Olsen,41.25064734296282,11.27380938898416,1.2302615870151603,0.4946222448256288,0.0202820066359286,0.0,14.8,0.0,8.04,3.0,0.0,0.0,2.0,0.0,2.0,2841.20708682547,776.5024113485991,10.95728295146617,25.416,2.0
H. Kane,39.36957657422769,51.189226754213465,13.663104024529996,5.147638455814636,1.309123085435747,0.174146260377509,32.87923076923077,4.277692307692307,10.893076923076922,0.6153846153846154,1.6923076923076923,0.3846153846153846,1.9230769230769231,0.0769230769230769,2.3076923076923075,3780.0174116773023,4926.103788097398,23.453255971557414,30.48369230769231,2.076923076923077
M. Travers,52.957819606423655,7.844150503745055,0.4293479621681184,0.0190824947069199,0.0,0.0,0.906,0.0,8.168000000000001,2.0,0.4,0.2,0.4,0.0,2.2,5159.93875030249,763.6322616349127,3.404364507165691,20.1672,1.4
K. Koulibaly,39.372260197287446,34.19055458240293,11.527889606929463,4.382560215397186,1.253822355608475,0.1170671161855903,51.41571428571428,6.198571428571428,7.958571428571427,2.142857142857143,0.5714285714285714,0.2857142857142857,4.0,0.1428571428571428,1.8571428571428568,3729.978334487506,3241.131364696302,24.795684797657795,30.168000000000003,2.857142857142857
K. Havertz,38.02870509716056,49.87519702919666,16.211412902437225,7.219388327938422,2.537100455719512,0.2582626118887443,61.67888888888889,0.4922222222222221,9.343333333333334,1.3333333333333333,0.1111111111111111,0.6666666666666666,5.222222222222222,0.4444444444444444,2.0,3323.0257561879444,4355.8864286883645,20.840545485776644,32.0,2.111111111111111
Jose Sa,37.043284264801365,8.20596229578218,0.826117519162725,0.1957490486108506,0.0067218136024866,0.0,9.942307692307692,0.0,8.173846153846155,2.0,0.1538461538461538,0.2307692307692307,1.2307692307692308,0.0,2.0,3658.100273306924,807.3301369169515,5.09057992837053,23.87907692307692,1.2307692307692308
Robert Sanchez,34.737970849930186,8.004432004876222,0.6758986414559276,0.1456875701626467,0.0060202877826175,0.0,4.029166666666666,7.429166666666667,8.193333333333333,2.333333333333333,0.4166666666666667,0.0,0.1666666666666666,0.0,2.0,3395.3677252508546,781.9009178548109,9.909876560632592,22.074,2.333333333333333
Adama Traore,38.87508277668773,30.561181957342605,8.708984787175932,4.588124089008891,2.052439508704604,0.4924885918816913,90.722,0.6900000000000001,8.456,1.6,0.8,0.8,7.4,0.4,2.2,3242.50990811304,2532.312845012714,12.344929131493922,33.408,1.4
T. Adarabioyo,40.17055975504744,36.502707304077056,10.153192369534544,3.711398418057039,1.1339276400955995,0.2024051328355674,51.27,0.2339999999999999,8.143999999999998,2.2,0.4,0.5,3.2,0.2,2.0,3960.0306078148255,3597.281963988799,13.397295961574866,32.5116,1.4
W. Faes,39.23114223321917,47.86576032967527,13.16588304615294,4.641804314161695,1.2802403761178145,0.3147625397574949,46.94142857142856,0.0885714285714285,7.8914285714285715,1.4285714285714286,0.5714285714285714,0.5714285714285714,2.7142857142857144,0.0,1.8571428571428568,3757.881342784568,4584.771339907346,20.46300497613904,31.70571428571429,2.7142857142857144
A. Young,40.42045788557923,43.23075253161843,12.826907919923674,5.114840674479282,1.475007443206551,0.1618957164392075,74.35499999999999,0.12625,7.887499999999999,2.0,0.5,0.25,4.25,0.25,2.0,3808.296178838101,4074.458120531978,19.42216070707138,30.996,1.875
P. Billing,35.25379135294468,52.12355254152859,23.05161984120866,9.641700059360303,2.720735686137549,0.2306478302309664,58.06300000000001,0.1709999999999999,7.882000000000001,1.1,0.8,0.9,4.0,0.2,2.3,3111.3006112613243,4570.880188220904,23.78666019403084,31.518,2.7
Hugo Bueno,36.57121080985056,45.70437388731472,13.19410467040394,6.610993934581447,2.622692618123306,0.1346080742639861,71.07666666666667,0.0,8.116666666666667,2.0,0.3333333333333333,1.0,4.333333333333333,0.0,2.0,3660.456259219818,4542.72549426708,21.401207552740445,30.972,3.333333333333333
T. Mitchell,37.21261189346144,45.19840411263981,14.203759273046948,6.078731722455496,1.971479690894484,0.2235602348496644,107.05571428571427,0.6471428571428571,7.658571428571428,1.4285714285714286,0.8571428571428571,0.5714285714285714,8.142857142857142,0.5714285714285714,1.8571428571428568,3546.1690136505963,4296.70349973906,31.262030003289567,31.068,4.428571428571429
J. Maddison,37.918079129647325,52.42431529082515,14.8661355901399,5.136752226349578,1.1586017495966836,0.1028483265447516,59.06545454545455,0.3172727272727273,8.102727272727272,0.7272727272727273,1.181818181818182,0.4545454545454545,2.272727272727273,0.0909090909090909,1.9090909090909087,3630.7449702899535,5025.107794670867,16.68049085797077,30.665454545454544,1.6363636363636365
K. Trippier,38.113662242276966,45.27128726873348,15.180602183187444,6.77040193679961,2.276493537629653,0.082424559213612,61.04846153846154,0.2238461538461538,7.834615384615384,1.5384615384615383,1.0769230769230769,0.4615384615384615,5.076923076923077,0.0769230769230769,2.076923076923077,3730.581766478453,4431.541938230974,29.628298584378072,29.935384615384613,3.8461538461538463
N. Patterson,37.00545569631207,47.888667611562425,15.3257815352053,6.487780187896335,2.361761981096063,0.2349318674208416,75.92428571428572,0.0814285714285714,7.9,1.4285714285714286,0.7142857142857143,0.7142857142857143,5.142857142857143,0.1428571428571428,2.0,3677.86238999308,4754.017585460671,28.666931145849787,31.402285714285718,3.2857142857142856
F. Downes,33.678304522928066,58.84951478415152,26.53516458303962,9.121257793534058,1.566241932219975,0.067858825331576,47.43333333333334,0.4666666666666666,7.983333333333333,1.0,0.3333333333333333,0.6666666666666666,3.333333333333333,0.0,1.6666666666666667,2758.340203672308,4802.9398428793365,27.700800813735043,29.496,3.0
Matheus Nunes,36.93012264084122,52.155785782045584,17.753917893158018,6.311184127366746,2.24971048016212,0.3481756515597423,52.20555555555555,0.6144444444444443,7.608888888888889,0.7777777777777778,0.6666666666666666,0.7777777777777778,2.7777777777777777,0.4444444444444444,1.4444444444444444,3283.6104318348434,4644.13168965164,22.3608669875383,32.092,2.6666666666666665
B. Leno,43.17432619402279,14.258185598037928,0.885988707964372,0.1629164100435249,0.0162875300782614,0.0,11.17090909090909,0.0,8.281818181818181,2.0,0.6363636363636364,0.3636363636363636,0.0909090909090909,0.0,2.090909090909091,4210.962720895909,1390.341072833642,7.508524542428463,22.90581818181818,1.7272727272727273
Thiago Silva,40.68134330619025,31.512107103408272,6.860150977447804,2.711803395456485,1.0087624349460511,0.1111507316791931,42.21399999999999,0.3179999999999999,8.062000000000001,2.4,0.4,0.4,2.3,0.2,2.1,4037.805345475824,3124.5043439259985,22.246401818003456,30.762,2.4
Rodrigo,41.56943191539128,35.94023863132168,20.034284400698045,9.474835317755788,3.484463870492639,0.3384776482096359,98.44142857142856,0.5671428571428572,10.43142857142857,1.0,0.1428571428571428,0.8571428571428571,6.571428571428571,0.2857142857142857,2.0,3487.607279603465,3025.659973432176,28.04015549552993,31.448571428571437,3.857142857142857
B. Chilwell,36.42005720240789,40.64948940187792,15.87059815398626,7.769963364081484,3.2436725580897603,0.4265679297940183,96.645,1.2925,7.8525,1.0,1.0,1.0,6.0,0.75,2.25,3368.668954758431,3755.310490111636,30.445096891237952,32.229,2.75
J. Veltman,38.531769055051214,48.01052851969477,13.37987000585529,4.929614396410285,1.0875380753080868,0.0269968935768412,40.563,0.19,8.034,1.8,0.5,0.6,2.2,0.2,1.8,3529.963288416818,4387.138571043148,21.055888290479288,29.2464,2.7
C. Norgaard,36.44270587896569,58.71277099975117,17.836093924540027,4.923040055387707,0.7307243159571377,0.0087015281358165,21.85,0.0,7.85,1.5,0.5,0.0,2.25,0.0,2.0,2949.0509523359,4711.804666890885,27.362705066836075,27.603,3.5
Fabio Vieira,36.75856087245612,51.66426702705928,20.800453886602316,4.556679611010986,1.1378092507484003,0.0,44.34,1.86,8.39,2.0,0.0,1.0,2.0,2.0,3.0,3417.565932848488,4803.399119729125,13.012996409608608,30.276,2.0
A. Webster,37.83852900381693,44.762848010879246,13.457257468465937,5.261334672709798,1.5066662111346325,0.1868286619064667,55.00749999999999,0.0533333333333333,7.9525,1.5833333333333333,0.9166666666666666,0.6666666666666666,2.583333333333333,0.0833333333333333,2.0,3699.354308306105,4375.105252127006,25.36015852634224,30.828000000000003,2.6666666666666665
C. Chambers,38.31056332562864,53.47827776376932,9.033037151984074,3.5907210766952677,0.8981086387096683,0.0,42.5,0.72,7.78,1.0,1.0,0.0,6.0,0.0,1.0,3622.39146431594,5056.549423490269,17.1425578181606,29.088,4.0
R. Varane,40.23996912370296,47.240658890707245,10.330469364322306,3.026806688428481,0.624223277302377,0.0503859555548643,37.405,0.0,7.93,1.5,1.3333333333333333,0.1666666666666666,0.5,0.0,2.0,3893.497502353551,4570.5953098125965,13.416659251712003,30.324,1.1666666666666667
M. Caicedo,34.0800383700752,51.148499355658494,17.488249263169806,5.41334979432263,1.3756989425246662,0.1202740901748457,55.32750000000001,3.4458333333333333,7.739999999999998,1.3333333333333333,1.1666666666666667,0.4166666666666667,3.9166666666666665,0.1666666666666666,1.8333333333333333,3242.0445943413783,4855.963469942745,20.51703715421102,30.831000000000003,2.9166666666666665
J. Tarkowski,39.76729818109205,45.34062890413104,12.102604956823813,3.088575219789963,0.8335466110603614,0.0604313494043035,29.43307692307692,0.1207692307692307,8.155384615384614,2.076923076923077,0.9230769230769232,0.1538461538461538,1.6923076923076923,0.0769230769230769,2.0,3913.674520415553,4457.66765855645,18.341356544752937,30.115384615384617,2.1538461538461537
M. Mount,36.89107363343913,47.66986504358898,16.734345343427336,7.446356842537231,2.735940799929054,0.1235206511059265,67.89777777777778,3.0377777777777784,8.149999999999999,1.1111111111111112,1.1111111111111112,0.7777777777777778,5.222222222222222,0.4444444444444444,2.333333333333333,3309.444278843988,4263.101101426063,33.717920679368625,30.844,3.555555555555556
R. Bentancur,36.16807096037066,56.54747627768172,20.380997978029814,6.939099643562403,2.096818528543229,0.3088549113793428,46.78363636363636,0.5927272727272727,7.966363636363636,1.4545454545454546,0.9090909090909092,0.5454545454545454,2.090909090909091,0.4545454545454545,2.0,3402.744655126553,5311.277743340007,31.23178244964804,31.918909090909093,3.0
B. Soumare,31.43429180606629,57.38609452029607,19.35073517512266,6.281651112409789,1.857582162997467,0.4621584605337684,45.896,0.246,7.790000000000001,1.4,0.6,0.6,2.8,0.4,2.2,2404.353926284315,4389.280147431724,33.02391905787688,31.6872,2.8
D. Caleta-Car,40.4922988910049,43.77583134432399,13.026911327202374,4.198711613800816,1.179744683729546,0.1016254411475331,50.75500000000001,7.8425,7.9275,1.5,1.0,0.5,1.75,0.25,1.75,3951.477884702166,4269.051009596973,21.78865774451504,30.384,3.0
R. Mahrez,40.4088073369889,45.77137469470091,14.89373852190534,5.969362082523517,1.893139904738051,0.0,23.54,0.0,7.665,2.5,0.5,0.0,1.0,0.0,2.0,3434.6435917252875,3797.967627124952,22.223685849941447,29.502,2.5
J. Dasilva,39.19234268341806,43.43694289694979,15.6294273859377,6.082625570075556,1.7923846754892114,0.4254724230202553,39.0525,0.0,7.7475,1.25,1.25,0.5,2.75,0.0,2.0,3169.28425345328,3522.4620408259225,26.73751302383792,31.914,3.0
S. Longstaff,33.090869937324065,52.72218497500413,24.64202707918153,8.85609084514657,2.256201917421909,0.136701014655703,54.693333333333335,0.1322222222222222,7.708888888888889,1.1111111111111112,0.7777777777777778,0.5555555555555556,2.7777777777777777,0.3333333333333333,1.7777777777777777,3295.2068214702567,5250.1662997383,24.42866925986545,30.832,2.111111111111111
L. Cooper,38.8448199064861,43.82926139615968,16.19347525121757,5.186280840875254,0.9347778159558356,0.0,37.212,0.0,8.225999999999999,2.4,0.8,0.4,1.2,0.0,2.4,3872.246305851479,4369.406436699288,28.31560387113667,29.1096,2.6
P. Jansson,41.40804239884751,44.293786267195294,14.598763170226809,4.657086601997542,1.126505968373513,0.1680998850905853,34.29666666666666,0.0,7.909999999999999,2.0,0.5,1.1666666666666667,1.0,0.0,2.0,3837.5252489847,4115.081000369073,26.942726922428644,30.336,2.0
Emerson,41.6889756939485,40.11559670717475,10.579825001942108,3.4906680677034903,1.3535230348626757,0.1858924301876691,69.93,0.75,8.34,1.0,1.0,2.0,3.0,0.0,1.0,4196.551256605169,4038.1696831999016,20.37661629962153,31.248,1.0
A. Hickey,37.43029093874826,47.29340580299085,15.320725369359543,6.0472751663804445,2.176565837914135,0.2584079092575523,88.46142857142857,0.3271428571428571,7.927142857142856,1.2857142857142858,0.8571428571428571,0.8571428571428571,5.857142857142857,0.1428571428571428,1.8571428571428568,3346.861255453937,4221.393004257267,28.397613826149925,31.07828571428572,2.857142857142857
A. Gordon,43.02474402192163,39.06307647808339,13.232238655051946,6.8214253979108666,3.1958775955233496,0.868777670786465,106.3309090909091,2.047272727272728,9.045454545454543,1.0,0.8181818181818182,1.0,8.909090909090908,0.7272727272727273,1.9090909090909087,3928.515426577753,3554.853314795186,28.97415342432201,33.97090909090909,3.0
R. Loftus-Cheek,35.72323883114174,50.36796166642549,13.726330100556776,5.060736036112846,1.899124451621764,0.1580173125590791,49.958888888888886,0.3733333333333333,8.575555555555555,1.5555555555555556,0.4444444444444444,0.6666666666666666,3.6666666666666665,0.4444444444444444,2.333333333333333,3259.7252189204014,4530.163658123233,17.161436901499307,31.376,2.4444444444444446
J. Aribo,41.65553910463473,46.268707438558806,15.442239296754666,5.331844290715653,1.2432463612956632,0.0490938966199409,42.32333333333333,0.3155555555555555,8.054444444444446,1.4444444444444444,0.4444444444444444,0.0,2.4444444444444446,0.2222222222222222,1.8888888888888888,3593.753326908847,3974.4660506806304,30.95920634115526,29.664,3.6666666666666665
A. Lallana,33.54542485951607,60.41228016957269,22.12952991054748,7.167867904878865,1.2168773595927815,0.0933075894557368,33.53,0.5433333333333333,7.686666666666667,1.0,1.3333333333333333,0.3333333333333333,2.0,0.3333333333333333,2.333333333333333,2338.750745194833,4236.588099782398,19.67599138844848,29.22,1.6666666666666667
E. Eze,37.04697733619473,47.12961051923541,14.688718701613077,5.537402540066831,1.3908201566771845,0.0086130690974935,49.588,0.065,8.035,1.4,0.9,0.7,2.6,0.1,2.0,3351.100513750066,4244.313147277389,28.430027268000792,29.2644,3.7
M. Djenepo,40.92233218817032,49.246937133570064,15.059708473961615,6.281442161335795,1.1436438710604055,0.030949106231465,89.304,0.2339999999999999,7.965999999999999,1.4,0.6,0.8,3.4,0.4,1.8,3704.656103591944,4451.059186385086,15.934301114167164,29.6424,2.0
I. Gundogan,34.72931897351126,58.193602953767126,18.520793308207335,5.484866083527471,1.021484408619144,0.0837617690110131,43.75375,0.08,7.702500000000001,1.25,1.125,0.5,1.625,0.0,1.875,3050.414902825559,5097.283074403098,22.70651001576596,29.4705,2.5
Philippe Coutinho,35.33718289764285,51.76015457603997,17.282900203429257,6.167291428690406,1.2472332523502996,0.0,51.43000000000001,0.484,7.267999999999999,0.8,0.4,0.8,2.8,0.4,1.8,2861.977238200316,4134.071913390277,21.865153253753647,29.0088,3.0
M. Kilman,44.900982169629984,35.39687666015469,10.42029892846274,3.3667141428109835,0.9602633531382724,0.0570551638861176,40.66538461538461,0.2123076923076923,7.945384615384615,1.7692307692307692,0.6923076923076923,0.3846153846153846,2.3846153846153846,0.2307692307692307,1.9230769230769231,4435.872055238242,3489.6429405642093,21.68713638287964,30.18738461538462,3.0
T. Soucek,33.024070973724946,60.321422430350566,20.797428326669163,7.020594838689435,1.2228453348930148,0.0325708624799192,48.620769230769234,1.4884615384615385,9.787692307692309,1.0769230769230769,1.1538461538461535,0.5384615384615384,2.6153846153846154,0.0,2.0,3226.9538515213885,5886.546639848693,29.18061124541303,28.946769230769227,3.230769230769231
T. Adams,34.791136238214044,47.14973240971175,23.86369538538309,9.042499598872858,2.431841456533681,0.2484906735939274,72.13727272727273,0.5872727272727273,8.032727272727273,1.9090909090909087,0.9090909090909092,0.4545454545454545,4.818181818181818,0.3636363636363636,2.1818181818181817,3438.3578968621864,4652.936710813281,26.611704386920675,31.34945454545455,2.909090909090909
F. Onyeka,33.81801360141705,48.33896095199946,22.638303435054187,8.799001133609744,2.6401797988004434,0.0,70.02,1.1,6.1,0.0,2.0,0.0,3.0,0.0,1.0,2469.391353175473,3529.7109287150006,19.293663601343223,29.916000000000004,2.0
V. Coufal,37.69265150800619,49.01864879251932,17.52814225439568,7.86030203499149,2.316676519717752,0.2756125634520542,93.38,0.1075,7.8075,1.625,0.625,0.875,5.25,0.0,1.875,3489.840825627811,4533.381078231423,32.529097040684995,31.0995,3.25
R. Koch,35.50198844838625,52.29994915704008,14.427427540941965,4.888657734505896,1.331482781900325,0.1986201254490785,45.69545454545455,0.2681818181818182,8.125454545454547,1.9090909090909087,0.6363636363636364,0.5454545454545454,2.5454545454545454,0.1818181818181818,2.0,3511.659907877008,5170.305888994618,22.23099497689607,31.25454545454545,1.818181818181818
Neto,34.5483354239491,5.6950956806890645,0.534939382419069,0.0777661744121833,0.0059266850807147,0.0,4.471428571428572,0.0,8.27,2.4285714285714284,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,2.0,3418.6578700295386,562.6776736587137,4.962689703227182,21.99600000000001,1.2857142857142858
J. Stones,39.67501524553115,44.21340536877771,14.466649509378236,4.91752598225522,1.4649696495056157,0.1631350405974615,70.06833333333334,0.4566666666666667,8.073333333333332,1.1666666666666667,1.3333333333333333,0.3333333333333333,4.166666666666667,0.1666666666666666,2.0,3713.595831622357,4119.40962808765,27.795478901012206,30.894000000000005,3.0
T. Davies,35.42630196391821,55.381122091920766,16.857510270888874,5.437123360080399,1.9920488350133456,0.122632018318941,65.025,0.0,7.91,1.0,1.0,0.5,4.5,0.5,2.0,2951.90915341598,4579.172894633345,21.953894627432124,29.988,3.0
K. Dewsbury-Hall,40.16771874987544,52.4565788658915,22.34870056508576,8.102313939136547,2.12735820171936,0.1206864770929994,68.311,0.4629999999999999,8.532,1.3,0.5,0.4,6.0,0.4,2.0,3721.477450027817,4842.844271581904,23.898191458286448,30.6792,2.9
