Jugador,partido,walkingRhythm_ritmo,joggingRhythm_ritmo,lowSpeedRunningRhythm_ritmo,highSpeedRunningRhythm_ritmo,sprintRhythm_ritmo,veryHighSpeedRhythm_ritmo,acc_dist_0_1,acc_dist_1_2,acc_dist_2_3,acc_dist_3_4_aceleraciones,acc_dist_5_6_aceleraciones,max_acceleration_aceleraciones,num_efforts_0_1_aceleraciones,num_efforts_1_2_aceleraciones,num_efforts_2_3_aceleraciones,num_efforts_3_4_aceleraciones,num_efforts_5_6_aceleraciones,num_efforts_max_acc_aceleraciones,totalDistance,walkingDistance_umbral_est,joggingDistance_umbral_est,lowSpeedRunningDistance,highSpeedRunningDistance,sprintDistance,veryHighSpeedDistance,avgSpeed,maxSpeed,distance_above_60_percent,distance_above_75_percent,distance_above_85_percent,distance_above_90_percent,distance_above_95_percent_umbral_rel,maxSpeed_umbral_rel,esfuerzos_high_speed_running,esfuerzos_sprint,esfuerzos_velocidad_muy_alta,esfuerzos_above_75_percent,esfuerzos_above_85_percent,esfuerzos_above_90_percent,esfuerzos_above_95_percent_umbral_rel,esfuerzos_ponderados,anómalo
I. Toney,Brentford - Leeds,43.03139101976623,30.732136011742742,9.492797116045828,3.795617841075492,0.7296757745433339,0.0,7507.6,1152.41,265.63,37.7,0.54,8.68,1,1,2,3,0,3,8901.641251970987,4363.6699253444285,3116.4434724974594,962.632912881154,384.9009532039954,73.99398804385768,0.0,5.305961803957664,28.02,961.8716564654916,357.9963759608976,135.9776923854724,65.60776151793176,27.15909808887376,28.116,38,9,0,29,16,10,4,65.6,1
I. Toney,Brentford - Arsenal,41.99637089497856,39.10048024257813,13.040859466249776,4.157227338166333,1.094679438274074,0.0,7921.15,1373.12,339.14,50.57,0.0,15.42,1,2,1,0,0,3,9613.9576891914,4062.308956671277,3782.189453864583,1261.442336170341,402.1286004208294,105.88834206425118,0.0,6.002261552775768,29.41200000000001,983.7675871358088,277.84403666271976,104.4311573166547,73.19466614064696,42.99631359945936,29.592,51,10,0,24,9,5,4,46.4,1
I. Toney,Bournemouth - Brentford,43.18526855841508,36.091321454461024,10.488029533181042,4.667137846917129,0.7237190336858078,0.0,7886.79,1253.67,281.24,90.54,0.68,7.72,0,1,1,2,0,1,9437.520151996254,4283.114935623607,3579.5372618534443,1040.2027691008957,462.8867316572408,71.77845376095843,0.0,5.73176023391813,29.77200000000001,863.1809052167612,204.2579183828071,55.00118985014546,18.746548490180416,6.481583735082099,30.24,51,9,1,18,6,2,1,28.7,1
I. Toney,Newcastle - Brentford,41.35549058408308,40.87317261305697,11.345953112973628,4.040262619169378,1.3531224460741735,0.1975620351051304,7795.65,1366.38,286.24,51.68,0.52,11.61,1,0,0,4,0,2,9438.90887728598,3936.353445428308,3890.444813219473,1079.9456371365395,384.5656636346053,128.79470482549343,18.804613041423337,5.970963614078095,31.296000000000006,726.6597011002557,259.2393373809799,69.50102049818535,28.599087620792982,22.121987458481755,31.356000000000005,39,19,2,21,6,2,2,33.2,1
I. Toney,Brentford - Brighton,41.632121493981714,42.04985955196617,12.722724734596234,6.2308915481212175,1.5529274071914956,0.0,8434.72,1478.52,369.95,66.71,0.0,7.38,1,0,2,4,1,1,10287.227637336127,4110.616902577442,4151.862965962634,1256.1994312115835,615.2174618229953,153.33087576139766,0.0,6.271930792343271,29.928000000000004,1172.840076533014,387.1516023522617,126.71976483740204,54.34115868784553,21.05052001883314,30.06,60,17,1,31,13,10,3,62.8,1
I. Toney,Brentford - Chelsea,42.395234186695895,42.90624264691374,12.331854631100082,6.4665571696319954,1.921167433711228,0.0853806315642395,8503.07,1556.68,307.94,91.77,0.72,7.61,1,0,1,2,0,2,10399.84554905194,4155.298220085354,4205.383862632839,1208.6861785762228,633.8088233861973,188.3000240694832,8.36844030171633,6.377773296150185,30.264000000000006,1238.7651978690456,421.91075461509627,117.58908147295088,61.84345858255959,27.956051926894283,30.348,63,18,2,32,12,4,2,53.4,1
I. Toney,Aston Villa - Brentford,44.259620912834016,33.73975952548627,10.268015761494476,4.1328894968417735,1.2640509811201324,0.0,7523.28,1152.16,246.96,59.08,0.81,13.19,0,1,0,3,0,2,8912.473849346094,4211.450461925867,3210.4505847151045,977.0359264254046,393.2582119228176,120.278664356851,0.0,5.655546276185806,28.248000000000005,1094.1421954175307,362.8631101209693,173.53711519889708,96.4228264703719,16.72094309885873,28.44,50,10,0,27,12,9,4,57.900000000000006,1
I. Toney,Brentford - Wolves,45.670687363577976,29.75327556896309,8.044767914765028,4.2632412684928,0.2955366929366481,0.0,7980.63,1152.56,251.1,48.37,0.0,11.33,2,0,1,4,0,3,9368.767762513777,4860.731256105604,3166.6411188047423,856.204649168442,453.7367682056888,31.45397022924746,0.0,5.300908578408344,26.988000000000003,1071.14086148326,420.1025124322156,153.8717366147361,54.55145225691438,16.03235373855665,27.216,51,6,0,44,22,12,3,88.30000000000001,-1
Bruno Guimaraes,Newcastle - Nottingham Forest,38.43338210963488,55.21601240892955,20.74870420749207,6.354306194867554,0.8430951486709578,0.0,9571.47,1641.39,292.02,37.8,0.0,7.44,2,1,1,1,0,2,11482.263071571915,3629.264272612822,5214.048051775218,1959.3001383134765,600.0371339813432,79.61347488899855,0.0,7.327658159483216,28.008000000000006,1514.753075185885,495.9249037085223,136.4684838780944,58.626133824908855,21.07773728947941,28.296000000000003,59,11,0,40,14,7,5,72.0,1
Bruno Guimaraes,Brighton - Newcastle,39.219187349159874,49.54896221857982,18.53823639635905,5.077528046521126,0.7218521332646735,0.0,9272.55,1512.54,239.25,27.31,0.2,7.7,2,1,1,1,1,2,10988.602200098889,3810.27478159538,4813.846842742425,1801.0514600276033,493.2987748130159,70.13034092044059,0.0,6.82905894462362,29.616000000000007,1063.924742456677,267.9224120033231,60.14775168979748,13.850951640733475,6.464245956729466,29.952,52,7,0,27,6,2,1,37.7,-1
Bruno Guimaraes,Newcastle - Manchester City,35.31230040217602,54.926096665952,24.047921162356875,4.670686881654417,0.7449679988169391,0.2529003073872125,10080.43,1858.0,330.51,47.2,0.0,7.5,2,0,1,1,0,3,12240.59513318605,3603.3848407060486,5604.841990782629,2453.9300351441034,476.6124583602889,76.0190178259432,25.806790366815783,7.220298043314932,31.848000000000003,819.4450501863028,139.5729643869791,63.93203555319168,43.79831647892575,20.786579170444817,32.112,64,5,2,11,4,3,2,22.3,-1
Bruno Guimaraes,Newcastle - Bournemouth,36.62809152846775,51.19962209490699,19.341777258464703,5.36691099283029,0.9208055241794808,0.0,7232.87,1254.92,228.51,23.01,0.0,7.76,2,0,0,2,0,2,8691.200277443271,2805.833904719057,3922.0617178768575,1481.6446105892578,411.1232717541096,70.53677250389549,0.0,6.808344719550935,28.632,1131.2578099672503,311.9633554323473,96.39711651677187,56.44686843811108,34.29624148185939,28.656,39,5,0,27,9,4,3,46.6,1
Bruno Guimaraes,Newcastle - Brentford,38.20265132589152,55.2458764067007,18.3583091254231,3.9940405099060734,1.3212598204964965,0.0,7871.65,1273.81,190.3,36.8,0.0,7.71,1,1,0,3,0,2,9319.40845608255,3039.7849660011884,4395.914385681174,1460.770657109916,317.8058033732263,105.13264391690622,0.0,7.044700012567552,27.81600000000001,1107.0168908294584,344.98079436663375,184.52883221660628,100.95363331574497,30.057237670055,27.9,38,12,0,26,16,14,4,67.8,1
Bruno Guimaraes,Manchester United - Newcastle,38.10871400541456,47.35573526555512,19.22519678866659,8.023558803080782,1.7619283563736106,0.1448631952179325,7614.82,1391.0,262.88,44.49,0.0,8.19,2,0,0,4,0,2,9257.4750437291,3077.9138011706486,3824.7648849480015,1552.7550606313048,648.0360993288244,142.30508024977527,11.70011740043502,6.909149319026001,30.34800000000001,1205.7889830282452,364.8788615686934,115.8547667578136,47.88887233900301,24.801503791415165,30.528,60,12,3,30,10,6,2,51.8,1
Bruno Guimaraes,Newcastle - Everton,37.126412137251485,53.558016917861,21.49967175821017,6.592359924782021,0.916217678042539,0.0,9857.84,1770.7,304.65,59.98,0.0,7.89,1,0,2,0,0,2,11922.986672627254,3698.285667698744,5335.092591911194,2141.653969407842,656.6869466406197,91.26749696874413,0.0,7.207248427252043,27.540000000000003,1869.7068603608216,601.6542808960414,208.675215345986,98.19940470876614,31.48738406444691,27.756,63,12,0,50,20,12,4,93.6,1
Bruno Guimaraes,Tottenham - Newcastle,37.38326509802862,53.79894422148375,20.685692665897346,6.909850494732646,0.8750630038924336,0.0,8977.91,1690.2,273.13,26.84,0.0,7.71,3,0,0,3,0,2,10909.943715834426,3408.6061116382502,4905.387734114889,1886.12145727652,630.0401681097227,79.78824469491211,0.0,7.218096512393069,29.232000000000003,1390.6067758006725,408.0697773651808,88.02507785859584,38.91438029051522,26.947116086275376,29.340000000000003,54,9,0,32,9,2,2,47.5,1
Bruno Guimaraes,Newcastle - Aston Villa,36.114366162976566,52.73983663635699,17.408515839354536,4.81877909014834,1.1985159154643998,0.0,8737.77,1460.22,219.11,36.94,0.0,7.89,1,2,0,5,0,2,10400.497663871734,3345.27373767652,4885.291067625749,1612.550822199411,446.3635071204408,111.01852924946738,0.0,6.774341358091332,28.956,1155.7333508360307,319.85948164250857,113.7578136284875,65.67497869467327,26.9215960471365,29.232,47,8,0,29,8,6,2,48.6,1
M. Almiron,Newcastle - Nottingham Forest,40.850667151122856,43.86819174468276,18.66113325104789,8.437892309359922,4.857334429378183,1.0164620943678038,7585.87,1585.12,440.79,107.24,3.02,8.67,2,0,2,14,2,3,9691.90992869975,3364.052439894967,3612.545590174625,1536.7443232237931,694.8604316757895,400.0014902592933,83.70565347118863,7.079798421372193,32.568000000000005,1267.7819209735324,531.6842277990436,256.6076238364968,133.08460435983585,31.551569660776448,32.688,85,32,14,32,19,14,5,78.6,-1
M. Almiron,Brighton - Newcastle,39.58205360080613,40.18221421753995,16.426505763080304,7.2850627968053745,3.373969330917731,0.6164457838848473,8504.48,1522.1,365.89,95.28,2.35,7.68,1,1,3,8,0,3,10440.704553386671,3845.528447496985,3903.8360519480657,1595.889789902462,707.7681342522983,327.79236706309405,59.889762723692535,6.461908803952516,32.616,1185.240661658504,436.4018307974965,153.9072794275305,79.66733783674022,15.87874122347644,32.796,72,26,7,29,16,8,2,60.0,1
M. Almiron,Newcastle - Manchester City,34.43494230190847,48.32079657646265,20.97642540980701,9.482768534584332,4.776785588488891,0.7846879644340405,7994.27,1647.46,493.15,146.28,0.82,7.75,0,1,1,8,0,2,10225.856746237409,2964.6189659123065,4160.098446589591,1805.9303849483183,816.4031523708138,411.2493939316369,67.55640248467466,7.151687316091065,32.364000000000004,1449.1945529256811,553.6947455462441,199.5238274323589,107.02001192504562,38.69657370453761,32.508,88,32,5,37,12,7,3,63.8,1
M. Almiron,Wolves - Newcastle,36.1504756039712,41.53366096677639,16.26724501399584,9.964937051807595,4.027039211666102,0.7086904627044285,7428.93,1437.57,357.64,64.46,3.77,7.88,0,2,2,5,2,2,9290.836651067057,3091.227168895578,3551.543349269049,1391.0121211467842,852.1017673000678,344.3521229895684,60.60012146585568,6.532787744123494,33.768,1175.1507168826597,347.9103310300036,107.66776791454186,42.16208086439927,11.059838685325772,33.984,78,32,6,27,9,4,1,43.6,1
M. Almiron,Liverpool - Newcastle,34.16026108981251,55.153375485228246,17.573323426770834,9.01204988474779,4.5179282853913385,1.1115828557466845,8384.53,1736.62,475.9,117.9,2.45,8.27,0,1,1,8,2,4,10670.609241301976,2999.3847912225046,4842.650212187991,1542.9963746152353,791.2880200471386,396.68916321831085,97.60068001074472,7.330667248775673,33.63600000000001,1244.6949109378531,461.0794236113259,154.1713262031298,79.08951914798985,21.80787248284664,33.876000000000005,86,35,7,29,13,6,3,55.6,1
M. Almiron,Newcastle - Crystal Palace,35.671503800485794,42.77088109911925,14.36318853770298,7.126023962111301,3.8936899355287458,1.7502430042989952,5947.27,1145.55,430.89,102.11,1.4,6.53,0,1,1,8,1,1,7594.7517341711455,2566.08907839428,3076.794616666975,1033.2399061072267,512.62241042108,280.0990749954862,125.90664758592204,6.336165979333674,35.316,751.2092940048777,293.2705235931962,127.60966777892556,69.3005825665011,40.02114119176492,35.46,63,24,7,14,6,3,4,30.5,-1
M. Almiron,Newcastle - Bournemouth,35.136368081781185,44.212843601228286,15.019180964736629,7.8894233058673535,2.477712150069258,0.5806516710533597,7863.96,1601.17,438.62,94.28,0.34,8.31,2,1,1,6,1,3,9937.98577747683,3315.584813423812,4172.071298357238,1417.2599797690973,744.4722812193297,233.8051775210354,54.7922271861652,6.335155392278075,32.412000000000006,1151.7889831693317,349.87041975466883,139.95417528367813,79.12763034709157,25.79885905449624,32.652,84,26,7,32,13,7,5,62.900000000000006,1
M. Almiron,Fulham - Newcastle,36.74578627738303,44.17737138007209,16.72197177260487,7.500472125782318,2.5538461092748848,0.7086841246496011,8415.91,1726.63,430.18,73.33,1.73,7.82,1,1,1,7,2,3,10582.801825317229,3587.1236563981324,4312.594994122638,1632.398884441688,732.19608891887,249.3064571874143,69.18174424829407,6.546790002048763,34.464000000000006,890.7595484403471,269.49899343335915,80.6909984570161,47.13247486286535,24.288338011099555,34.524,80,20,5,16,7,5,2,33.2,1
M. Almiron,Newcastle - Brentford,37.459851948469975,44.89208638604845,14.069552151168912,8.096662313220913,3.255960140975564,1.4072966521481725,7521.18,1411.56,371.34,100.05,2.75,7.23,1,1,0,9,3,2,9377.591269859677,3217.4266838540866,3855.7812996977023,1208.433834263898,695.4223260825444,279.65441650839125,120.87270945300656,6.562730469204798,34.94400000000001,876.4771565271609,297.6780728612747,119.1960148404104,47.289484401319626,7.638375048949815,35.568000000000005,79,27,8,18,8,5,1,34.8,1
M. Almiron,Manchester United - Newcastle,36.27702126819162,45.97306672420425,15.415653452998905,8.808225437375883,3.6622434415651535,0.6041966279230825,8588.08,1758.1,499.89,94.26,0.0,8.35,1,2,1,13,0,2,10897.963448171917,3570.0216630027376,4524.209496328941,1517.0544563096223,866.8174652921608,360.4013770844269,59.45899015391056,6.675022050604616,33.936000000000014,1198.2771477367123,368.1962926760056,116.41862400233391,47.75915291697133,18.48323471894184,34.092000000000006,85,30,4,24,11,3,1,41.5,1
M. Almiron,Newcastle - Everton,41.44850701581319,39.9158350950231,14.427470812149028,7.405055698177633,3.660541526198468,1.289628864184339,6378.57,1239.28,384.28,61.01,4.47,7.76,1,1,1,7,2,2,8036.406468947956,3080.038556345078,2966.1457059111667,1072.1053560507944,550.2696889315799,272.01484081180814,95.83232089753824,6.501910106311398,32.24400000000001,1015.759384857894,422.3672012720334,225.4456239582674,150.0286441049072,53.87455889384268,32.472,61,20,10,27,12,11,6,63.5,-1
M. Almiron,Tottenham - Newcastle,38.416014520599504,47.8549072902456,15.359394001454062,5.686731836940317,3.0448553096352318,0.6656730988170209,8843.48,1705.47,359.48,73.0,0.0,7.64,2,1,0,11,0,2,10933.625598241406,3783.081056606904,4712.5917535857525,1512.5419232831912,560.0103955290926,299.8472013751788,65.55326786117082,6.678512405646007,33.94800000000001,840.1506101261293,314.6268846805444,81.85177100188508,57.16148386966746,22.177494346328025,34.272,67,23,3,22,5,3,2,34.4,1
M. Almiron,Newcastle - Aston Villa,36.050572350477616,45.24017757421124,13.54686844468182,7.841728944152027,5.3614740251394455,0.6262545481855308,8245.22,1588.12,478.49,153.7,1.97,7.62,1,2,0,5,1,2,10413.56588223675,3454.72634834627,4335.366216936663,1298.1964030538588,751.4728847180887,513.790055829113,60.01397335261942,6.535184180319316,33.01200000000001,1376.8940193915244,595.7726403641766,224.8412480672592,71.62993115884947,14.374514873713949,33.12,81,34,6,34,20,8,2,69.4,1
N. Pope,Newcastle - Nottingham Forest,40.66423963837565,13.425097138305128,1.1835274376753158,0.2522381271181934,0.059233679185413,0.0,4787.41,525.98,55.35,4.28,0.0,8.23,2,1,0,0,0,2,5311.824431254337,3886.010287308638,1282.9470328602324,113.10182703571208,24.104716221171618,5.660567828555358,0.0,3.318910809585266,25.74000000000001,116.84851584099064,32.97152020741804,14.693942543166894,10.9923877042138,7.059908943350302,25.92,3,1,0,3,2,1,1,8.0,1
N. Pope,Brighton - Newcastle,44.43814833932675,15.165980110228666,1.123813083367723,0.3775995895184603,0.0,0.0,5524.13,416.31,76.04,2.92,0.0,8.03,3,0,0,0,0,2,5936.607005182364,4317.314238326726,1473.4255209757494,109.18218709278553,36.68505878701682,0.0,0.0,3.675957043848213,22.860000000000003,204.52742330143147,88.76169901577383,47.54892800505354,26.483826914887544,9.999437368968982,23.148,6,0,0,10,7,4,2,25.9,1
N. Pope,Newcastle - Manchester City,43.42661080631776,14.260202534277376,0.8770120773804316,0.2231419899409748,0.0,0.0,5407.54,603.76,57.31,15.75,0.0,7.96,1,1,1,1,0,2,5998.818110861874,4431.396122046019,1455.1586006061111,89.49323574949051,22.77015246021021,0.0,0.0,3.5270823506353515,23.520000000000007,184.3683123011172,47.20939746668195,21.676875022614627,14.712517493848026,6.358987197847321,23.724,3,0,0,8,3,3,2,18.200000000000003,1
N. Pope,Wolves - Newcastle,40.83197222921605,12.942246407618317,2.083317981607361,0.3570173935125247,0.0,0.0,5198.64,508.3,78.59,9.57,0.0,7.93,3,0,0,0,0,2,5720.39301625651,4155.061494045025,1317.0029944392395,211.99843780836505,36.33008996383453,0.0,0.0,3.3752692610062893,23.88000000000001,305.57030022776405,96.27198690295522,34.08202422479542,21.462804938703623,14.05685698513092,24.048,5,0,0,16,5,3,3,29.9,-1
N. Pope,Liverpool - Newcastle,43.98640728567704,14.471590883441618,1.4694878421865587,0.479093167655671,0.1693923320275376,0.0,5638.77,563.81,114.67,9.4,0.0,8.54,2,1,0,1,0,2,6229.83483009511,4523.708746616646,1488.306645089414,151.127027983273,49.271538338934725,17.42087206681873,0.0,3.6507290052831176,27.936000000000003,138.6272245209468,62.251344552582886,25.56179241349916,13.212014862720167,4.572551961401512,28.44,4,2,0,4,3,2,1,11.4,1
N. Pope,Newcastle - Crystal Palace,41.35408994761357,11.174396774832212,1.3185472065606136,0.3026722888293287,0.0139941816746135,0.0,4955.68,396.41,69.51,3.73,0.0,7.86,2,1,0,0,0,3,5347.582140443685,4082.889300527888,1103.2481935791843,130.1801657037294,29.88283507611962,1.381645556734593,0.0,3.258428238630609,25.104000000000006,160.47199564791845,39.78973709527422,23.23330700539831,17.243707065245864,9.564100473956229,25.164,3,1,0,4,2,2,1,10.3,1
N. Pope,Newcastle - Bournemouth,42.549992086048725,12.859893879061804,1.512084600008331,0.1334682000133374,0.0130349084266822,0.0,5424.62,458.29,48.21,0.64,0.58,8.34,2,1,0,0,0,2,5869.302289080044,4376.124852743158,1322.5972191485764,155.51286082885682,13.726759477371717,1.3405968819895149,0.0,3.4100041485706885,26.136,23.652888679579764,1.3405968819895149,1.3405968819895149,1.3405968819895149,1.3405968819895149,31.968000000000004,2,1,1,1,1,1,1,4.9,-1
N. Pope,Fulham - Newcastle,44.34554758659734,9.959338804426643,1.1294812889780563,0.1813614849554165,0.0,0.0,5107.06,337.11,49.83,1.22,0.0,7.32,0,3,0,0,0,2,5429.207481083131,4329.012355403634,972.2306540881292,110.25996343003789,17.704508161347768,0.0,0.0,3.3259119032985045,22.008000000000003,248.6224231000056,53.41023581415634,27.354346371936344,18.78894862126759,14.360886122656837,22.248,3,0,0,12,4,3,2,23.3,1
N. Pope,Newcastle - Brentford,44.23308905759409,14.171008100309226,1.4675018659654846,0.226736086545899,0.0,0.0,5296.34,418.54,69.45,7.0,0.0,8.09,2,0,0,1,0,2,5720.359863592997,4210.252860131998,1348.8437876811,139.68171927548138,21.58149650439383,0.0,0.0,3.601516231833305,22.620000000000008,304.10406104702014,77.23458460419654,31.286883698763717,20.424983546307224,13.486481146416292,22.716,3,0,0,11,4,3,3,23.8,1
N. Pope,Manchester United - Newcastle,45.95254426197754,13.271527525191884,1.3276347848496874,0.4766283148204602,0.0860959626038007,0.0,5463.1,442.47,178.95,2.97,0.0,8.01,2,1,0,1,0,2,6014.27113989371,4522.189880821211,1306.0510237541334,130.65253917705775,46.9049924614815,8.472703679840034,0.0,3.663214917183213,25.776000000000003,168.1920777154536,58.69038987056081,38.01371754975636,23.03525038684285,12.553951300557276,25.92,3,2,0,4,3,3,2,14.2,1
N. Pope,Newcastle - Everton,46.679871065896855,12.967529477561682,0.8174847559258759,0.2202940636639855,0.0,0.0,5596.94,458.92,55.42,3.05,0.0,8.49,2,0,1,0,0,2,6045.053000284503,4649.937556444205,1291.7388363581777,81.43238148696291,21.944225995115147,0.0,0.0,3.632861865881409,23.604000000000003,172.76001724242207,34.3694044895584,21.893253930168747,16.177637772593947,10.21078620594841,23.652,2,0,0,3,2,2,2,10.8,1
N. Pope,Tottenham - Newcastle,44.261149505289,15.684248115509885,1.2165789324452183,0.0929383497898339,0.0,0.0,5473.67,528.94,91.22,2.52,0.0,7.88,2,0,1,0,0,2,6032.179836601193,4358.690466115843,1544.5324735883617,119.804638004097,9.152258892803552,0.0,0.0,3.672856243441764,21.000000000000004,432.14420740321526,78.60062730166892,21.62607048577719,13.50866244095514,9.152258892803552,21.132,2,0,0,21,3,2,2,29.9,1
N. Pope,Newcastle - Aston Villa,45.88089399555425,10.507235988392123,1.0412186079324686,0.2819906051796803,0.0714430113593038,0.0,5621.87,352.81,54.89,12.45,0.0,7.95,2,1,0,2,0,2,5977.243600912783,4746.072611213451,1086.9035147592429,107.70712353322766,29.170048168470068,7.390303238377589,0.0,3.465542809267555,27.72000000000001,95.38985575505762,29.615173383065542,12.677936890158843,8.716835894925815,6.013051546702384,28.188,5,2,0,4,2,2,1,10.3,-1
Joelinton,Newcastle - Nottingham Forest,34.3983498647736,47.92164816793185,24.34863284277952,8.754444378717348,2.050686922651816,0.2116223978825447,8845.36,2003.86,413.7,41.31,1.1,6.41,1,0,1,3,1,1,11246.407634577175,3287.220974243981,4579.552437754794,2326.836516565487,836.6038863114921,195.970477951683,20.223341749648917,7.082050786563886,31.128,1517.9559654399743,380.9968119352103,115.3105779867811,74.52179988379388,21.867607881122492,31.32,81,18,3,26,9,5,3,46.9,-1
Joelinton,Brighton - Newcastle,36.23574282100169,43.01597303705146,18.88479834327315,5.550250778713857,1.6132080647653158,0.0,8278.71,1671.75,313.65,29.84,0.0,7.17,1,1,0,3,0,2,10230.243381213022,3520.423200869718,4179.14516712634,1834.7211083767977,539.2253639879804,156.72854085216633,0.0,6.354571879503192,28.764000000000006,1493.6882291754018,386.6433031025161,163.60287326534134,70.73185620791291,12.507945005163023,29.268000000000004,50,16,0,25,14,6,2,51.2,-1
Joelinton,Newcastle - Manchester City,34.234370074165646,42.43161893139104,20.037987821001945,10.223590179839126,3.3329083808280764,0.4378277494563211,8760.22,2069.4,472.47,56.71,0.0,7.56,2,0,0,8,0,2,11296.023846411092,3493.389236934777,4329.863834488913,2044.7430705477752,1043.2492205847172,340.10108087429967,44.67740298035453,6.663238624113939,32.11200000000001,1637.538710234326,550.6261664051005,141.10194060779304,80.59868671981408,31.332359179208115,32.22,94,33,5,40,13,8,3,69.2,1
Joelinton,Wolves - Newcastle,32.68902075769344,41.21763683767501,15.52574609809252,7.39734433408265,2.304709880132238,0.0496886626987038,7987.65,1703.2,393.32,83.35,0.0,8.12,2,0,0,5,0,2,10092.97875500176,3326.4347523028846,4194.306724601809,1579.899922941895,752.7537594362504,234.52727740225657,5.056318316220102,5.99979304245283,30.744000000000003,1415.7119303797188,458.3198743589376,154.52119958163283,75.40857581813229,19.76416596331978,30.816000000000003,72,21,2,34,13,7,4,63.4,1
Joelinton,Liverpool - Newcastle,35.49431468749002,47.78828874867767,18.203854933060263,7.681718723562619,1.8817881493987496,0.0,9006.42,1989.18,436.17,58.22,0.0,8.07,2,0,1,5,0,2,11420.74859205772,3650.353636843765,4914.706909209841,1872.145120832361,790.0135592602583,193.5293659113321,0.0,6.6838953748419945,29.508,1595.7631464459012,528.8533809257515,175.35725807590086,65.7105894992361,11.191206613705734,29.844,71,17,0,40,17,10,2,74.7,1
Joelinton,Newcastle - Crystal Palace,35.1830657353542,40.86498923790044,17.65916834804396,8.400051386702703,2.3550203514916515,0.1039076027756856,8109.18,1787.59,418.93,69.88,2.24,9.83,2,0,0,8,2,3,10323.821188845992,3473.62408005152,4034.600387457911,1743.48969100238,829.3370734091579,232.5111593027708,10.258797622043447,6.306961612478477,31.500000000000007,1350.1862941118547,404.1893920529768,126.107785702463,44.01151771141944,11.915467642160776,31.680000000000003,83,24,2,35,15,6,2,62.3,1
Joelinton,Newcastle - Bournemouth,34.00946042603344,46.27584640523824,19.504513077195902,7.647490301507605,2.034491442521922,0.354741201541265,9000.19,1944.2,355.92,51.86,0.0,8.04,1,2,1,6,0,2,11295.29384406185,3497.7596399494523,4759.3165499574025,2005.974154946008,786.5188858757188,209.2406632252379,36.4839501078473,6.610443508135089,32.68800000000001,1149.3246501357862,286.6987094367874,86.00478054464669,44.77676031319049,19.49717477637654,32.796,80,21,3,21,6,4,2,35.8,1
Joelinton,Manchester United - Newcastle,32.87062817087323,45.63741601298759,19.38871209450545,7.070740065136595,1.7118269567085436,0.1050874390302261,8216.67,1909.09,386.98,59.48,0.0,7.61,2,1,0,4,0,2,10508.653860848945,3234.798518295635,4491.17810983811,1908.043157220282,695.8315298100923,168.46089080968778,10.341654874964556,6.427779900416625,31.536,1150.9123946160232,241.78117328336413,90.97636197273232,25.0116292137447,11.98375718602803,31.716,69,11,2,19,6,2,2,31.2,1
Joelinton,Tottenham - Newcastle,36.52791956151562,43.49832663342629,19.77525320062988,7.931872960558267,1.8511187383118728,0.6645140672356126,8418.88,1943.39,460.8,93.77,0.0,7.89,2,0,0,7,0,2,10856.954531638416,3597.147758686187,4283.570212437709,1947.4010176873612,781.104409579243,182.29200295315889,65.43913029447235,6.640868970652948,34.068000000000005,915.6330730023022,225.3128201640153,88.32695695605855,48.63787861665813,26.166776810988825,34.236,91,18,5,13,5,3,1,23.9,1
Joelinton,Newcastle - Aston Villa,35.286803041164625,42.53330145657213,18.856013780325053,8.471490059585673,2.719544362082312,0.1317083230835389,8857.79,1831.81,468.49,77.98,0.0,7.07,2,0,1,2,0,2,11171.76218040332,3650.184529254873,4399.786480339344,1950.528918816092,876.3191700637407,281.318733961668,13.624347967504878,6.499999935552478,31.164000000000005,1566.0044978166286,430.3401884754372,137.24866337792577,58.35687208895717,15.26257193808332,31.392000000000003,83,20,2,28,15,8,2,57.9,1
J. Willock,Newcastle - Nottingham Forest,43.83560975220933,44.55341005904496,17.88851556875042,7.879104478907037,2.8918652357262955,0.6530075569550361,7889.59,1416.18,319.04,53.11,0.0,7.8,1,0,2,6,0,2,9636.222840786091,3588.8213704133773,3647.5876815340102,1464.5327696135969,645.062283688119,236.75700684891177,53.4617286879088,7.089787467936975,32.43600000000001,1002.9346136378476,347.736004399959,139.65224368900465,73.12883707005898,28.061684495046958,32.616,62,19,3,22,7,6,3,42.0,1
J. Willock,Brighton - Newcastle,40.12459309031612,41.27516363741753,19.770504272750312,7.09816905729819,2.76700333337066,0.0,7174.59,1262.81,213.32,31.65,0.0,7.77,2,0,0,1,0,2,8626.34282015883,3117.27963718666,3206.667462990968,1535.970476949972,551.4567540614964,214.9684889695666,0.0,6.688160123568028,29.724000000000004,1224.804150518006,439.13444903035673,181.20513565371525,56.69918550683696,11.233775494122462,30.024,47,18,1,29,17,9,2,62.400000000000006,1
J. Willock,Newcastle - Manchester City,40.26552552841996,42.63372787423532,20.716179222444925,9.349328832334766,3.533002278522845,1.5127727557147943,6943.52,1387.57,297.99,43.59,0.0,7.49,1,1,0,4,1,2,8630.503902091026,2944.75210031178,3117.946631869077,1515.043240468139,683.7475819380826,258.3802333026374,110.63411420127532,7.095440565177759,33.864000000000004,986.7175244046532,337.9529713175542,166.4732579509491,85.37675673217083,31.383814162490047,34.128,64,16,7,14,7,7,2,33.8,1
